TrueGrade,PredictedGrade,Residual
66,66.92631213652389,-0.9263121365238902
57,66.44049771240738,-9.440497712407378
69,66.47930347650555,2.5206965234944505
72,67.30515165819583,4.694848341804175
67,67.20568862805989,-0.20568862805988886
65,65.81329881291448,-0.813298812914482
66,62.84344407724176,3.156555922758237
67,67.3007976565647,-0.30079765656469704
69,64.9713724439205,4.028627556079499
70,66.94596417771702,3.0540358222829838
73,71.5909977823092,1.409002217690798
67,67.60733043322438,-0.6073304332243765
60,64.53235322187125,-4.532353221871247
65,65.51712516405311,-0.5171251640531125
64,62.13899013553862,1.86100986446138
53,62.64622006202703,-9.646220062027027
66,68.17253811108964,-2.1725381110896365
67,67.89075377112394,-0.8907537711239399
66,66.53306923727291,-0.5330692372729118
75,68.03724070019173,6.962759299808269
67,69.24370949843691,-2.243709498436914
62,67.40900635717693,-5.409006357176935
71,66.03084650658491,4.969153493415092
67,68.65156808645057,-1.6515680864505669
65,65.65413266764389,-0.6541326676438928
68,66.10570676834892,1.8942932316510763
68,69.11676136304662,-1.1167613630466207
68,69.18742187439382,-1.18742187439382
63,63.998027610569245,-0.9980276105692454
65,67.76168981948507,-2.7616898194850705
55,65.42158634476831,-10.421586344768315
60,62.37446770668442,-2.3744677066844204
69,69.49680367894386,-0.4968036789438628
68,68.60985746649096,-0.6098574664909648
65,68.69061712188781,-3.6906171218878114
74,69.53206737901118,4.467932620988819
67,66.37115350631689,0.6288464936831133
69,65.64046314246885,3.359536857531154
63,66.57880430098595,-3.5788043009859507
66,65.71609086414237,0.2839091358576269
68,68.231857125399,-0.23185712539900294
66,71.03373181464225,-5.033731814642252
67,67.71113095745064,-0.711130957450635
59,61.64434107079798,-2.644341070797978
69,68.59351707860327,0.40648292139673003
72,67.72724298655262,4.272757013447375
76,65.38749713632828,10.612502863671722
68,66.44049771240738,1.5595022875926219
68,68.48717616115663,-0.48717616115662565
69,68.05870962827639,0.9412903717236105
63,66.06159905587222,-3.0615990558722217
63,64.93361593572457,-1.9336159357245748
69,69.37901149133832,-0.3790114913383178
68,66.34012950004538,1.6598704999546214
66,66.22913084903738,-0.22913084903737513
62,59.37086787727187,2.62913212272813
59,63.98053268513205,-4.980532685132047
73,65.51826336565705,7.481736634342951
67,69.94529294725349,-2.945292947253492
66,65.36632703497315,0.6336729650268467
82,68.97991650691138,13.02008349308862
72,70.56996559907249,1.4300344009275108
67,67.88206282780438,-0.8820628278043756
70,70.1412097466568,-0.14120974665679853
62,65.09194555215079,-3.09194555215079
58,66.8753981608112,-8.875398160811201
70,65.16087331954762,4.839126680452381
67,62.11914871473955,4.880851285260448
69,69.49016127882973,-0.4901612788297314
70,68.95139323213024,1.0486067678697566
69,68.48972458750963,0.5102754124903726
71,70.20858689209598,0.7914131079040203
65,68.10689951628733,-3.106899516287328
65,67.3007976565647,-2.300797656564697
71,68.48972458750963,2.5102754124903726
69,66.75600306493764,2.2439969350623556
70,66.79196818405222,3.208031815947777
65,66.01789755733694,-1.017897557336937
57,66.10143475969201,-9.101434759692012
73,66.4278317304902,6.5721682695098025
63,67.13937506622275,-4.139375066222755
70,64.53235322187125,5.467646778128753
79,66.78158792296847,12.21841207703153
74,68.2367493095327,5.763250690467302
72,70.06643424734666,1.9335657526533367
71,74.1833659880078,-3.183365988007793
60,64.97496331681889,-4.9749633168188865
66,67.19645453654137,-1.196454536541367
69,65.38749713632828,3.612502863671722
62,66.25118625216344,-4.251186252163436
69,64.4328042331379,4.567195766862099
68,67.14011872106914,0.8598812789308568
70,69.53295594252786,0.46704405747213684
67,66.92054109343484,0.07945890656516497
69,66.74751733542611,2.25248266457389
69,66.51474155101911,2.485258448980886
62,66.25118625216344,-4.251186252163436
70,71.53588904779325,-1.5358890477932476
65,64.76223209593148,0.23776790406851944
65,63.80874920373879,1.1912507962612082
65,66.91105876237157,-1.9110587623715674
61,61.78331153586208,-0.783311535862083
68,67.10961989768076,0.8903801023192415
64,66.37800791059308,-2.378007910593084
67,66.23063146648973,0.7693685335102742
72,68.58233490629046,3.4176650937095445
68,68.92772793595049,-0.927727935950486
70,65.45459964874934,4.545400351250663
66,68.80782763687559,-2.8078276368755866
71,69.82630595012277,1.173694049877227
69,66.47930347650555,2.5206965234944505
60,60.31556098059969,-0.31556098059969173
70,69.2238030459215,0.7761969540785003
68,69.17088926750782,-1.1708892675078175
69,69.35552362465492,-0.3555236246549214
64,61.53225845427725,2.4677415457227525
50,64.83726722881849,-14.83726722881849
73,70.87433263046401,2.1256673695359893
63,61.53225845427725,1.4677415457227525
69,67.52356628482345,1.4764337151765545
67,67.88206282780438,-0.8820628278043756
71,68.33793650941347,2.662063490586533
61,63.72291329629052,-2.722913296290521
68,69.24354054576524,-1.2435405457652422
66,66.27854041195266,-0.27854041195266177
64,67.76168981948507,-3.7616898194850705
66,63.69517627495008,2.3048237250499213
58,61.53225845427725,-3.5322584542772475
64,64.65625715052435,-0.656257150524354
62,64.42442459680113,-2.4244245968011313
77,66.10570676834892,10.894293231651076
66,68.0953870168701,-2.095387016870106
70,68.65936970071742,1.34063029928258
67,66.81658840164626,0.183411598353743
69,66.32969424840309,2.6703057515969135
70,69.59688080927245,0.4031191907275513
59,66.8753981608112,-7.875398160811201
71,67.00142373138502,3.9985762686149826
60,68.10689951628733,-8.106899516287328
77,70.0466021597828,6.953397840217207
68,67.72724298655262,0.27275701344737513
76,69.93401429087262,6.065985709127375
67,66.7887911840713,0.21120881592869978
71,70.20858689209598,0.7914131079040203
64,66.10570676834892,-2.1057067683489237
71,69.69226012512918,1.307739874870819
67,63.53482518256831,3.465174817431688
67,64.83726722881849,2.16273277118151
67,69.25439326249356,-2.254393262493565
70,67.97113638240812,2.028863617591881
66,67.97113638240812,-1.971136382408119
66,66.47228386162297,-0.4722838616229694
68,65.8362835350107,2.1637164649893066
70,63.76809801292007,6.2319019870799295
70,70.0466021597828,-0.04660215978279325
56,62.65280635898832,-6.652806358988322
69,69.28838935794248,-0.2883893579424779
70,69.59341150101957,0.40658849898042604
70,66.89213901496079,3.10786098503921
63,64.93361593572457,-1.9336159357245748
72,68.17650970264815,3.823490297351853
72,70.36771971916943,1.632280280830571
63,66.92631213652389,-3.92631213652389
69,67.4546573290979,1.5453426709021016
60,64.97496331681889,-4.9749633168188865
67,67.89075377112394,-0.8907537711239399
66,65.49307619675187,0.506923803248128
70,67.06834551827959,2.9316544817204147
56,60.701718261673314,-4.701718261673314
