TrueGrade,PredictedGrade,Residual
64,65.52082539682542,-1.5208253968254155
62,61.23433333333333,0.765666666666668
73,70.14416666666666,2.8558333333333366
69,66.05623809523807,2.943761904761928
65,66.57830952380951,-1.5783095238095086
66,67.15553571428572,-1.155535714285719
73,71.68125,1.3187499999999943
64,67.98069642857143,-3.9806964285714344
61,62.95028571428571,-1.9502857142857124
70,69.78583333333333,0.21416666666667084
64,58.4372619047619,5.562738095238103
62,62.99,-0.990000000000002
66,66.20549999999999,-0.20549999999998647
57,60.23036904761904,-3.2303690476190425
69,69.36941666666665,-0.36941666666665185
59,58.3925,0.6075000000000017
66,66.86946825396825,-0.8694682539682503
63,57.89432341269841,5.105676587301588
73,67.25020833333333,5.749791666666667
57,60.17867857142857,-3.17867857142857
68,70.40145634959295,-2.401456349592948
69,69.50095238095237,-0.5009523809523699
65,66.035,-1.0349999999999966
69,70.03858333333334,-1.0385833333333352
70,68.62299999999999,1.3770000000000095
66,67.07886904761907,-1.0788690476190652
72,70.92083333333333,1.0791666666666657
75,75.23547023809527,-0.23547023809527445
72,69.625,2.375
60,60.8065535714286,-0.8065535714286014
58,61.722095238095235,-3.7220952380952355
66,60.73724404761905,5.2627559523809495
70,71.785,-1.7849999999999966
73,72.74191666666668,0.25808333333331746
66,67.26294534632038,-1.2629453463203788
66,69.53523809523809,-3.5352380952380855
68,67.38,0.6200000000000045
71,65.12979960317462,5.870200396825382
71,71.67707142857145,-0.6770714285714519
75,72.45408928571428,2.545910714285725
68,64.17178456192931,3.8282154380706857
68,67.92208333333333,0.07791666666666686
69,64.02971428571428,4.970285714285723
65,66.46633188412467,-1.4663318841246706
68,66.7938445165945,1.206155483405496
65,66.38383333333336,-1.3838333333333566
64,67.66248809523809,-3.662488095238089
68,69.23190079365081,-1.2319007936508086
68,68.17433333333334,-0.17433333333333678
71,70.32133333333333,0.6786666666666719
62,63.93166666666667,-1.931666666666672
73,72.61625,0.38375000000000625
75,74.55241666666667,0.447583333333327
72,71.297,0.703000000000003
67,66.16075,0.8392500000000069
59,58.4372619047619,0.5627380952381031
71,71.05158333333333,-0.05158333333332621
70,69.73958333333334,0.2604166666666572
63,61.133166666666675,1.8668333333333251
61,57.98639880952383,3.013601190476173
67,70.40145634959295,-3.401456349592948
69,67.0865,1.913499999999999
64,69.31426262626263,-5.314262626262632
68,66.79518253968254,1.2048174603174573
67,66.04933333333334,0.9506666666666632
68,67.29166666666667,0.7083333333333286
73,72.61799404761905,0.3820059523809505
68,67.78,0.21999999999999886
58,58.4372619047619,-0.43726190476189686
64,64.74166666666667,-0.7416666666666742
67,66.99734523809524,0.0026547619047647686
70,70.32133333333333,-0.32133333333332814
69,69.04430555555555,-0.044305555555553156
69,68.35993253968256,0.6400674603174394
59,62.23108333333334,-3.2310833333333377
65,68.27518452380954,-3.2751845238095427
65,59.95333333333334,5.04666666666666
71,70.09833333333333,0.9016666666666708
67,70.10297943722944,-3.102979437229436
60,60.8065535714286,-0.8065535714286014
68,69.82724603174604,-1.8272460317460428
65,65.69820833333333,-0.6982083333333264
65,66.07532521645022,-1.0753252164502243
69,67.99951190476189,1.0004880952381114
67,66.725,0.2750000000000057
65,65.265,-0.26500000000000057
71,70.4425,0.5575000000000045
